Full Path,Name,URL
11國際金融/11.05陳旭昇/下學期期末考,下學期期末考,https://drive.google.com/drive/folders/1B06gGMcnsB02TR6lZqwwLLKavwGvxmvJ
11國際金融/11.05陳旭昇/下學期期末考/108下陳旭昇國際金融期末考.pdf,108下陳旭昇國際金融期末考.pdf,https://drive.google.com/file/d/1iH6jlpWmD3d1C93ekMUXPavu5oLjWv3E/view?usp=drivesdk
11國際金融/11.05陳旭昇/下學期期中考,下學期期中考,https://drive.google.com/drive/folders/1JX4uwxoxM0eBNylGZIzGlYQvOWBZOXrQ
11國際金融/11.05陳旭昇/下學期期中考/109下陳旭昇國際金融期中考題目.pdf,109下陳旭昇國際金融期中考題目.pdf,https://drive.google.com/file/d/1_P6TcBAVcUvjdwdNO6Olyr-qNDG-uOjS/view?usp=drivesdk
11國際金融/11.05陳旭昇/下學期期中考/109下陳旭昇國際金融期中考解答.pdf,109下陳旭昇國際金融期中考解答.pdf,https://drive.google.com/file/d/12LMFoXFqxC7OoveScfQr9AeoPe7qAdQ8/view?usp=drivesdk
11國際金融/11.05陳旭昇/下學期期中考/110下陳旭昇國際金融期中考題目.pdf,110下陳旭昇國際金融期中考題目.pdf,https://drive.google.com/file/d/1R2u4gn_Eo2gQhUTfU0cW7hSPtSnLvaTb/view?usp=drivesdk
11國際金融/11.05陳旭昇/下學期期中考/107下陳旭昇國際金融期中考.pdf,107下陳旭昇國際金融期中考.pdf,https://drive.google.com/file/d/1ZO4pzTfN48mEOnK8GopOIRJDBG2OndxF/view?usp=drivesdk
11國際金融/11.05陳旭昇/下學期期中考/108下陳旭昇國際金融期中考與解答.pdf,108下陳旭昇國際金融期中考與解答.pdf,https://drive.google.com/file/d/1oP0HdJERMUXFJqGtjAWXAnltGNP6B-E2/view?usp=drivesdk
11國際金融/11.01許振明,11.01許振明,https://drive.google.com/drive/folders/1earUM0gsIN_oiF55C-2M1XHYYNzG-PcE
11國際金融/11.01許振明/上學期期中考,上學期期中考,https://drive.google.com/drive/folders/1jXdfZqE1HCeTVDXfCoc0KbO3OFUraq_6
11國際金融/11.01許振明/上學期期中考/ _103上學期期中考.docx, _103上學期期中考.docx,https://docs.google.com/document/d/1c7jo0wIwwBUkom3OznZFR49viDMGhSjz/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true
11國際金融/11.01許振明/上學期期中考/100上許振明國金期中考.pdf,100上許振明國金期中考.pdf,https://drive.google.com/file/d/1Y01Fu7SLp56_2Onkf4ASvmNYYySmO9w_/view?usp=drivesdk
11國際金融/11.02柏木昌成,11.02柏木昌成,https://drive.google.com/drive/folders/1k49EKolpFI8mBoK2CS-2iL7jIDrMIGTt
11國際金融/11.02柏木昌成/International+Economics2C+2nd+Edition(Rob.pdf,International+Economics2C+2nd+Edition(Rob.pdf,https://drive.google.com/file/d/13c_KdWBU8Hvzdu9TpSWkwWSdznOVPfHF/view?usp=drivesdk
11國際金融/11.02柏木昌成/internationalfinince.pdf,internationalfinince.pdf,https://drive.google.com/file/d/1ICDgu1zKJyIbgk86T2qgmLF8OVowzowc/view?usp=drivesdk
11國際金融/11.02柏木昌成/課程ptt評價國際金融-柏木昌成.pdf,課程ptt評價國際金融-柏木昌成.pdf,https://drive.google.com/file/d/1p7-VSMvjmx3p9NgcFXrNLkvu896bATcN/view?usp=drivesdk
